"FAZENDA";"PROJETO";"ESPACAMENTO";"TALHAO";"MATGEN";"ARVORE";"DAP";"HT";"hi";"di_cc";"e_casca"
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";91;20,6901426;34,97;24;9,867606472;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";91;20,6901426;34,97;26;8,75352187;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";91;20,6901426;34,97;28;7,798592212;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";91;20,6901426;34,97;30;6,525352667;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";91;20,6901426;34,97;32;4,774648293;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";91;20,6901426;34,97;34;3,023943919;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;0,1;25,14648101;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;0,5;22,60000192;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;1;21,32676237;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;1,5;19,89436789;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;2;19,576058;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;4;18,93943823;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;6;18,30281846;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;8;17,82535363;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;10;17,3478888;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;12;16,2338042;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;14;15,59718442;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;16;14,32394488;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;18;13,36901522;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;20;12,73239545;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;22;11,30000096;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;24;9,867606472;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;26;8,75352187;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;28;7,639437268;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;30;6,68450761;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;32;4,61549335;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";92;20,6901426;35,3;34;2,387324146;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;0,1;23,87324146;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;0,5;21,48591732;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;1;21,00845249;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;1,5;20,53098766;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;2;20,21267777;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;4;19,41690306;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;6;19,09859317;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;8;18,14366351;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;10;17,18873385;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;12;16,71126902;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;14;15,43802948;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;16;14,48309982;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;18;13,68732511;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;20;12,73239545;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;22;11,77746579;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;24;10,50422624;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;26;9,071831756;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;28;8,435211984;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;30;6,843662553;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;32;5,729577951;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";93;20,84929755;35,86;34;3,501408748;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;0,1;26,73803044;10
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;0,5;22,91831181;9
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;1;21,96338215;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;1,5;21,32676237;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;2;21,00845249;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;4;19,576058;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;6;18,78028328;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;8;18,62112834;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;10;17,66619868;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;12;16,55211408;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;14;15,59718442;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;16;14,64225476;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;18;14,00563499;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;20;12,41408556;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;22;11,61831085;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;24;9,867606472;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;26;8,912676813;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;28;7,639437268;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;30;6,366197724;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;32;4,933803236;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";94;21,16760743;35,15;34;2,864788976;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;0,1;30,23943919;10
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;0,5;25,46479089;9
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;1;21,96338215;9
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;1,5;21,16760743;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;2;20,53098766;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;4;19,73521294;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;6;19,25774811;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;8;18,14366351;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;10;17,18873385;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;12;16,2338042;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;14;15,59718442;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;16;14,80140971;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;18;13,36901522;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;20;12,41408556;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;22;11,30000096;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;24;9,549296586;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;26;8,912676813;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;28;7,798592212;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;30;6,843662553;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;32;6,207042781;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;34;4,456338407;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";95;21,8042272;36,35;36;1,909859317;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;0,1;24,98732607;10
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;0,5;23,07746675;9
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;1;22,12253709;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;1,5;21,64507226;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;2;21,32676237;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;4;19,89436789;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;6;19,25774811;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;8;18,62112834;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;10;17,50704374;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;12;17,02957891;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;14;16,07464925;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;16;15,43802948;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;18;14,16478994;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;20;13,05070533;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;22;11,93662073;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;24;11,14084602;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;26;9,549296586;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;28;8,435211984;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;30;7,002817496;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;32;5,729577951;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";96;22,60000192;35,83;34;3,660563691;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;0,1;26,5788755;9
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;0,5;24,03239641;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;1;22,75915686;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;1,5;22,28169203;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;2;21,96338215;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;4;20,84929755;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;6;19,73521294;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;8;18,93943823;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;10;18,62112834;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;12;17,98450857;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;14;16,87042397;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;16;15,75633937;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;18;14,80140971;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;20;13,68732511;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;22;12,5732405;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;24;11,77746579;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;26;10,3450713;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;28;9,390141642;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;30;8,116902098;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;32;6,366197724;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;34;4,297183463;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";97;22,60000192;36,52;36;1,273239545;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;0,1;26,10141067;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;0,5;23,87324146;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;1;23,39577663;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;1,5;22,91831181;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;2;22,60000192;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;4;22,28169203;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;6;21,32676237;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;8;20,37183272;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;10;19,576058;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;12;19,09859317;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;14;18,14366351;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;16;17,18873385;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;18;16,07464925;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;20;15,11971959;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;22;14,16478994;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;24;12,89155039;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;26;11,93662073;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;28;10,66338119;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;30;9,708451529;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;32;8,75352187;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;34;6,843662553;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";98;23,07746675;36,6;36;4,297183463;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;0,1;29,12535459;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;0,5;25,30563595;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;1;23,71408652;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;1,5;22,12253709;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;2;21,96338215;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;4;21,00845249;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;6;19,89436789;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;8;19,576058;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;10;18,78028328;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;12;18,14366351;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;14;17,02957891;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;16;16,07464925;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;18;15,11971959;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;20;14,32394488;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;22;13,05070533;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;24;11,61831085;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;26;10,3450713;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;28;9,549296586;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;30;8,594366927;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;32;7,002817496;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;34;5,411268065;2
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";99;23,23662169;37,11;36;2,387324146;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;0,1;30,23943919;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;0,5;26,26056561;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;1;24,66901618;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;1,5;22,44084698;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;2;21,8042272;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;4;20,6901426;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;6;20,37183272;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;8;19,576058;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;10;19,25774811;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;12;18,4619734;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;14;17,50704374;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;16;16,2338042;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;18;15,27887454;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;20;14,00563499;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;22;12,41408556;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;24;11,4591559;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;26;10,50422624;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;28;9,390141642;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;30;8,435211984;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;32;6,525352667;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;34;3,978873577;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";100;23,23662169;36,3;36;1,909859317;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;0,1;27,37465021;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;0,5;24,19155135;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;1;24,03239641;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;1,5;23,07746675;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;2;22,75915686;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;4;21,48591732;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;6;21,00845249;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;8;20,37183272;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;10;18,93943823;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;12;18,30281846;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;14;17,3478888;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;16;16,39295914;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;18;15,27887454;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;20;14,64225476;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;22;13,05070533;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;24;11,61831085;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;26;11,14084602;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;28;9,549296586;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;30;8,435211984;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;32;8,116902098;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;34;4,933803236;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";101;23,55493158;36,91;36;1,909859317;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;0,1;31,19436885;10,4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;0,5;25,30563595;10,1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;1;24,35070629;9
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;1,5;23,55493158;9
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;2;23,39577663;8
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;4;22,44084698;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;6;21,48591732;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;8;21,00845249;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;10;19,89436789;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;12;19,41690306;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;14;18,14366351;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;16;17,18873385;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;18;16,2338042;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;20;15,27887454;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;22;14,00563499;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;24;12,41408556;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;26;11,4591559;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;28;10,18591636;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;30;9,071831756;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;32;7,321127382;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;34;4,774648293;3
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";102;23,87324146;36,8;36;1,591549431;1
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";103;24,19155135;36,63;0,1;27,37465021;9
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";103;24,19155135;36,63;0,5;25,78310078;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";103;24,19155135;36,63;1;24,82817112;7
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";103;24,19155135;36,63;1,5;24,03239641;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";103;24,19155135;36,63;2;23,23662169;6
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";103;24,19155135;36,63;4;21,64507226;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";103;24,19155135;36,63;6;21,32676237;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";103;24,19155135;36,63;8;20,6901426;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";103;24,19155135;36,63;10;19,41690306;5
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";103;24,19155135;36,63;12;18,93943823;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";103;24,19155135;36,63;14;17,82535363;4
"ENGFLORESTAL";"PEQUI";"3x3";4;"FLO014";103;24,19155135;36,63;16;16,87042397;5
